t,theta,theta_sim,theta_p,theta_p_sim,phi,phi_sim,phi_p,phi_p_sim
39.25,-0.1882583,-0.1887323,-0.9769527,-0.7816018,-0.4416018,-0.4421932,0,-0.04421549
39.26,-0.1951157,-0.1955664,-0.8554459,-0.6563309,-0.4416018,-0.4421996,0,-0.04447448
39.27,-0.2006134,-0.2011505,-0.7294091,-0.5281633,-0.4416018,-0.442203,0,-0.04462152
39.28,-0.2048194,-0.205352,-0.5980431,-0.3958212,-0.4416018,-0.4422085,0,-0.04483189
39.29,-0.2075768,-0.2082224,-0.4517552,-0.2618845,-0.4416018,-0.4422119,0,-0.04496943
39.3,-0.2089989,-0.2096352,-0.3150599,-0.124996,-0.4416018,-0.4422182,0,-0.04520661
39.31,-0.209187,-0.2096849,-0.1775653,0.01163374,-0.4416018,-0.4422219,0,-0.04535615
39.32,-0.2080024,-0.2085037,-0.02728044,0.144843,-0.4416018,-0.4422194,0,-0.04528265
39.33,-0.205567,-0.2059903,0.1099477,0.2765974,-0.4416018,-0.4422181,0,-0.04523743
39.34,-0.2017403,-0.2022429,0.2455771,0.4045767,-0.4416018,-0.4422146,0,-0.04510782
39.35,-0.1965983,-0.1971494,0.3804072,0.5309643,-0.4416018,-0.4422151,0,-0.04512037
39.36,-0.1902265,-0.1907607,0.5240304,0.6543067,-0.4416018,-0.4422171,0,-0.04519035
39.37,-0.1826835,-0.1831751,0.6508665,0.7725968,-0.4416018,-0.4422178,0,-0.04521617
39.38,-0.1740324,-0.1744718,0.7734393,0.8846804,-0.4416018,-0.4422167,0,-0.04517988
39.39,-0.1642444,-0.1647253,0.8909492,0.9897556,-0.4416018,-0.4422142,0,-0.04508895
39.4,-0.1533132,-0.1539174,1.01672,1.088969,-0.4416018,-0.4422141,0,-0.04507993
39.41,-0.1414495,-0.1420307,1.123304,1.183161,-0.4367394,-0.4422183,0.4862309,-0.04523012
39.42,-0.128776,-0.1298728,1.222695,1.237095,-0.4416018,-0.4390013,-0.4862309,-0.05145202
39.43,-0.1151792,-0.1156717,1.323151,1.350123,-0.4416018,-0.4412433,0,-0.05371621
39.44,-0.1008991,-0.1012796,1.404955,1.42317,-0.4416018,-0.4419715,0,-0.0522157
39.45,-0.08601017,-0.08640773,1.479298,1.479048,-0.4416018,-0.442192,0,-0.05025199
39.46,-0.07060772,-0.07103411,1.545914,1.52432,-0.4416018,-0.4422478,0,-0.04865314
39.47,-0.0546941,-0.05523297,1.6072,1.560262,-0.4416018,-0.4422534,0,-0.04749948
39.48,-0.03850007,-0.03901116,1.654364,1.588519,-0.4416018,-0.4422494,0,-0.04681944
39.49,-0.02207179,-0.02258277,1.693534,1.606275,-0.4416018,-0.4422413,0,-0.04630686
39.5,-0.005548059,-0.006026154,1.705792,1.613968,-0.4416018,-0.4422343,0,-0.04595221
39.51,0.01096749,0.0105254,1.723378,1.610936,-0.4416018,-0.4422278,0,-0.0456666
39.52,0.02748137,0.02696145,1.727908,1.597168,-0.4416018,-0.4422221,0,-0.04542539
39.53,0.04376261,0.04328578,1.723378,1.574875,-0.4416018,-0.4422209,0,-0.0453594
39.54,0.05968164,0.05929483,1.702594,1.54188,-0.4416018,-0.4422184,0,-0.04525919
39.55,0.075291,0.07483704,1.678612,1.497603,-0.4416018,-0.4422136,0,-0.04507666
39.56,0.09031866,0.0899546,1.638909,1.445323,-0.4416018,-0.4422128,0,-0.04503765
39.57,0.1049688,0.104415,1.591213,1.382403,-0.4416018,-0.442209,0,-0.0448967
39.58,0.1188022,0.1183871,1.527528,1.314494,-0.4416018,-0.4422134,0,-0.04504155
39.59,0.1318413,0.1315008,1.458781,1.235769,-0.4416018,-0.4422111,0,-0.04496377
39.6,0.1441522,0.1437143,1.382573,1.148107,-0.4416018,-0.442207,0,-0.04481633
39.61,0.1554969,0.155109,1.287978,1.055307,-0.4416018,-0.4422079,0,-0.04483974
39.62,0.1657906,0.1654914,1.196049,0.9551184,-0.4416018,-0.4422066,0,-0.04479204
39.63,0.1751798,0.1747535,1.095326,0.8475371,-0.4416018,-0.4422026,0,-0.04464694
39.64,0.1833634,0.1830357,0.9884745,0.7373052,-0.4416018,-0.4422046,0,-0.04470951
39.65,0.1903578,0.1900935,0.864303,0.6208069,-0.4416018,-0.4422023,0,-0.04462688
39.66,0.1961338,0.1959031,0.7459937,0.4995507,-0.4416018,-0.4421986,0,-0.04449021
39.67,0.2007499,0.20045,0.6236874,0.3749091,-0.4416018,-0.442195,0,-0.04435476
39.68,0.2040207,0.2038045,0.4853933,0.2495638,-0.4416018,-0.4421952,0,-0.0443502
39.69,0.2060175,0.2058136,0.3574914,0.1213916,-0.4416018,-0.4421922,0,-0.04424071
39.7,0.2067361,0.2065232,0.2274577,-0.007401322,-0.4416018,-0.4421898,0,-0.04415063
39.71,0.2062051,0.2059519,0.09475937,-0.1356288,-0.4416018,-0.4421887,0,-0.04410069
39.72,0.2043726,0.2041397,-0.04913037,-0.2619457,-0.4416018,-0.4421893,0,-0.04411786
39.73,0.2013281,0.20105,-0.179697,-0.386743,-0.4416018,-0.4421889,0,-0.04410359
39.74,0.1970385,0.196766,-0.3081319,-0.5080228,-0.4416018,-0.4421903,0,-0.04415123
39.75,0.1913983,0.1912767,-0.4450936,-0.626035,-0.4416018,-0.4421909,0,-0.0441763
39.76,0.1847061,0.1844772,-0.5689986,-0.7427062,-0.4464643,-0.442186,-0.4862547,-0.04400183
39.77,0.176993,0.1772483,-0.687308,-0.8205599,-0.4416018,-0.4454057,0.4862547,-0.03787005
39.78,0.1681596,0.1677517,-0.8013539,-0.9598708,-0.4416018,-0.4431664,0,-0.03570718
39.79,0.1581844,0.1578438,-0.9220614,-1.060908,-0.4416018,-0.442442,0,-0.03735134
39.8,0.1473734,0.1469868,-1.025715,-1.150723,-0.4416018,-0.4422175,0,-0.03918546
39.81,0.1356766,0.1353383,-1.122974,-1.230983,-0.4416018,-0.4421616,0,-0.04077644
39.82,0.1231933,0.1228819,-1.213305,-1.304349,-0.4416018,-0.4421552,0,-0.04189999
39.83,0.109922,0.1097038,-1.303369,-1.370278,-0.4416018,-0.4421617,0,-0.04266808
39.84,0.0960051,0.09581463,-1.377979,-1.429612,-0.4416018,-0.4421671,0,-0.04308694
39.85,0.0815425,0.08134694,-1.441663,-1.480658,-0.4416018,-0.4421714,0,-0.04334279
39.86,0.06659891,0.06641771,-1.505081,-1.522462,-0.4416018,-0.4421752,0,-0.04352586
39.87,0.05132825,0.05110199,-1.551712,-1.555131,-0.4416018,-0.4421774,0,-0.04363334
39.88,0.03581681,0.03555053,-1.58875,-1.577363,-0.4464643,-0.4421807,-0.4862547,-0.04376433
39.89,0.02008786,0.0204741,-1.617795,-1.557339,-0.4416018,-0.4454033,0.4862547,-0.03775483
39.9,0.004337309,0.003968578,-1.636447,-1.597675,-0.4416018,-0.44316,0,-0.03546191
39.91,-0.01135805,-0.0118467,-1.64231,-1.594278,-0.4416018,-0.4424364,0,-0.0371347
39.92,-0.0268672,-0.02736608,-1.640977,-1.57324,-0.4416018,-0.4422191,0,-0.03922572
39.93,-0.04210152,-0.04259006,-1.626055,-1.541233,-0.4416018,-0.4421665,0,-0.04094573
39.94,-0.05705275,-0.05745179,-1.60314,-1.500183,-0.4416018,-0.4421636,0,-0.04220549
39.95,-0.07152774,-0.07194528,-1.569299,-1.452131,-0.4416018,-0.4421702,0,-0.04298698
39.96,-0.08557089,-0.08589713,-1.527464,-1.395333,-0.4416018,-0.4421796,0,-0.04355689
39.97,-0.09894543,-0.09932869,-1.470441,-1.332166,-0.4416018,-0.4421843,0,-0.04383484
39.98,-0.1116348,-0.1120323,-1.409688,-1.260161,-0.4416018,-0.4421902,0,-0.04409911
39.99,-0.1235753,-0.1239637,-1.34094,-1.180612,-0.4416018,-0.4421949,0,-0.04429818
40,-0.134724,-0.1350724,-1.263133,-1.094446,-0.4416018,-0.4421978,0,-0.04442273
40.01,-0.1449149,-0.1453245,-1.168806,-1.002746,-0.4416018,-0.4421984,0,-0.0444571
40.02,-0.1541497,-0.1545683,-1.076876,-0.9041774,-0.4416018,-0.442201,0,-0.04455854
40.03,-0.1623949,-0.1627895,-0.9774857,-0.8003952,-0.4416018,-0.4422031,0,-0.044639
40.04,-0.169469,-0.1699712,-0.8626403,-0.6926605,-0.4416018,-0.4422036,0,-0.04466331
40.05,-0.1753917,-0.1759486,-0.7523249,-0.5791994,-0.4416018,-0.4422078,0,-0.04481648
40.06,-0.1801387,-0.1807202,-0.6393448,-0.4618196,-0.4416018,-0.4422123,0,-0.04498995
40.07,-0.1837592,-0.1842801,-0.5213019,-0.3418506,-0.4416018,-0.4422162,0,-0.04513933
40.08,-0.186193,-0.186689,-0.3878042,-0.2216084,-0.4464643,-0.4422166,-0.4862547,-0.04516415
40.09,-0.1874137,-0.1873016,-0.2652315,-0.06924517,-0.4416018,-0.445435,0.4862547,-0.03900012
40.1,-0.1874983,-0.1880207,-0.1423922,0.0138961,-0.4416018,-0.4431906,0,-0.03665855
40.11,-0.1862067,-0.186981,-0.005696982,0.1280732,-0.4416018,-0.442462,0,-0.03814518
40.12,-0.1837813,-0.1844603,0.1195404,0.2513074,-0.4416018,-0.4422462,0,-0.04027701
40.13,-0.1802126,-0.1807813,0.2413138,0.3717859,-0.4416018,-0.4421906,0,-0.04189059
40.14,-0.1754529,-0.1760107,0.3606889,0.4873095,-0.4416018,-0.4421823,0,-0.04295109
40.15,-0.169543,-0.1701105,0.4893903,0.5987893,-0.4416018,-0.4421882,0,-0.04369681
40.16,-0.1626229,-0.163106,0.6037027,0.7058883,-0.4416018,-0.4421969,0,-0.04423111
40.17,-0.1545754,-0.1551363,0.7140181,0.8062509,-0.4416018,-0.4422012,0,-0.04449324
40.18,-0.1454845,-0.1461127,0.8288635,0.9024019,-0.4416018,-0.4422076,0,-0.04477306
40.19,-0.1355362,-0.1360912,0.9290534,0.9935014,-0.4416018,-0.4422145,0,-0.04504998
40.2,-0.12485,-0.1252624,1.024181,1.076384,-0.4416018,-0.4422165,0,-0.04514601
40.21,-0.1132766,-0.1137777,1.111847,1.149416,-0.4416018,-0.4422129,0,-0.04503112
40.22,-0.1009891,-0.1015112,1.200579,1.216589,-0.4416018,-0.4422139,0,-0.0450659
40.23,-0.08805156,-0.08859076,1.274122,1.276142,-0.4416018,-0.4422152,0,-0.04511607
40.24,-0.07462449,-0.07509837,1.338606,1.327643,-0.4416018,-0.4422167,0,-0.04517189
40.25,-0.06079472,-0.06119674,1.395629,1.369273,-0.4416018,-0.4422154,0,-0.04512701
40.26,-0.04641794,-0.04699168,1.451053,1.40077,-0.4416018,-0.442212,0,-0.04500547
40.27,-0.03185276,-0.03234774,1.489158,1.426511,-0.4416018,-0.4422159,0,-0.04514088
40.28,-0.01712702,-0.01756924,1.519534,1.441544,-0.4416018,-0.4422156,0,-0.04513269
40.29,-0.002272413,-0.002737595,1.541651,1.446399,-0.4416018,-0.4422135,0,-0.04506028
40.3,0.01260385,0.01211937,1.554174,1.442526,-0.4416018,-0.4422131,0,-0.04504029
40.31,0.02737608,0.02691044,1.554174,1.429869,-0.4416018,-0.4422134,0,-0.04505106
40.32,0.04195631,0.04151068,1.545381,1.407812,-0.4416018,-0.442213,0,-0.0450344
40.33,0.05622933,0.05582565,1.527262,1.37652,-0.4416018,-0.442212,0,-0.04499772
40.34,0.07022598,0.06974263,1.49955,1.335835,-0.4416018,-0.4422098,0,-0.04491965
40.35,0.08368375,0.08328765,1.463311,1.28831,-0.4416018,-0.4422113,0,-0.04496766
40.36,0.09657165,0.09623014,1.412416,1.231096,-0.4416018,-0.4422091,0,-0.04488934
40.37,0.1088399,0.1085076,1.358857,1.165285,-0.4416018,-0.4422058,0,-0.04476694
40.38,0.1204537,0.1200804,1.295972,1.092191,-0.4416018,-0.4422033,0,-0.04467202
40.39,0.1313259,0.1309268,1.226426,1.013203,-0.4416018,-0.4422032,0,-0.04465923
40.4,0.1412834,0.140975,1.140625,0.928488,-0.4416018,-0.4422039,0,-0.04468318
40.41,0.1503512,0.1500563,1.055623,0.8364218,-0.4416018,-0.4422011,0,-0.04458432
40.42,0.1584569,0.1581762,0.9647593,0.7391207,-0.4416018,-0.4421989,0,-0.04450008
40.43,0.1655685,0.1652845,0.8584408,0.63719,-0.4416018,-0.442197,0,-0.04442483
40.44,0.1716355,0.1713549,0.7558528,0.5315982,-0.4416018,-0.4421958,0,-0.04437765
40.45,0.1766113,0.1763476,0.6495342,0.4228735,-0.4416018,-0.4421949,0,-0.04434121
40.46,0.1805157,0.1802212,0.5392188,0.3114486,-0.4416018,-0.4421937,0,-0.04429491
40.47,0.1833215,0.1829987,0.413715,0.1989072,-0.4416018,-0.442194,0,-0.04430228
40.48,0.1849857,0.1846698,0.2991361,0.08586504,-0.4416018,-0.4421952,0,-0.04434317
40.49,0.1854137,0.1851983,0.1810932,-0.0276544,-0.4416018,-0.4421957,0,-0.04436205
40.5,0.1847705,0.184492,0.06358326,-0.1426471,-0.4416018,-0.4421925,0,-0.04424759
40.51,0.1827843,0.1827,-0.06565104,-0.2552782,-0.4416018,-0.4421926,0,-0.04424998
40.52,0.1798716,0.179598,-0.1834275,-0.3696705,-0.4416018,-0.4421858,0,-0.04400486
40.53,0.1758511,0.1755473,-0.2974734,-0.4778513,-0.4416018,-0.4421883,0,-0.04407866
40.54,0.1705753,0.1704564,-0.4213784,-0.5823464,-0.4464643,-0.4421908,-0.4862547,-0.04416663
40.55,0.1644218,0.1647664,-0.5298287,-0.6546386,-0.4416018,-0.4454048,0.4862547,-0.03784215
40.56,0.1572729,0.1568809,-0.6356143,-0.7888984,-0.4416018,-0.4431627,0,-0.03557494
40.57,0.1491956,0.1487016,-0.7384688,-0.8845148,-0.4416018,-0.442439,0,-0.03724148
40.58,0.1401417,0.1397869,-0.8442544,-0.9669165,-0.4416018,-0.4422211,0,-0.03930544
40.59,0.1302682,0.1299672,-0.9343187,-1.044514,-0.4464643,-0.4421627,-0.4862547,-0.04081739
40.6,0.1196146,0.1199664,-1.021985,-1.084579,-0.4416018,-0.4453737,0.4862547,-0.03573082
40.61,0.1081582,0.1079201,-1.107253,-1.18789,-0.4416018,-0.4431343,0,-0.03410325
40.62,0.09608282,0.0957582,-1.180264,-1.253048,-0.4416018,-0.4424119,0,-0.03603369
40.63,0.0835553,0.08316234,-1.244215,-1.30308,-0.4416018,-0.442196,0,-0.03826339
40.64,0.07061572,0.07019839,-1.300971,-1.342485,-0.4416018,-0.442147,0,-0.04015404
40.65,0.05723346,0.05690869,-1.355329,-1.373234,-0.4416018,-0.442148,0,-0.04157484
40.66,0.04354079,0.04326066,-1.394233,-1.397633,-0.4416018,-0.4421571,0,-0.04246241
40.67,0.02963698,0.02936514,-1.425942,-1.414565,-0.4416018,-0.4421661,0,-0.0430247
40.68,0.01561141,0.01533342,-1.449391,-1.423176,-0.4416018,-0.4421734,0,-0.04340304
40.69,0.001470998,0.001263625,-1.464579,-1.423112,-0.4416018,-0.4421793,0,-0.04367102
40.7,-0.01250311,-0.01283185,-1.468843,-1.415774,-0.4416018,-0.442181,0,-0.04376505
40.71,-0.02636628,-0.02669231,-1.464313,-1.397591,-0.4416018,-0.4421866,0,-0.04398397
40.72,-0.03993894,-0.04033165,-1.449391,-1.371116,-0.4416018,-0.4421902,0,-0.0441297
40.73,-0.05321908,-0.05359963,-1.425942,-1.335229,-0.4416018,-0.442195,0,-0.0443137
40.74,-0.06610968,-0.06648032,-1.395299,-1.291682,-0.4416018,-0.4421977,0,-0.04442352
40.75,-0.07850938,-0.07889577,-1.356662,-1.240686,-0.4464643,-0.4421991,-0.4862547,-0.04448604
40.76,-0.09030405,-0.09013697,-1.303103,-1.150236,-0.4416018,-0.4454197,0.4862547,-0.03839903
40.77,-0.1014757,-0.102018,-1.246879,-1.1211,-0.4416018,-0.4431786,0,-0.03617897
40.78,-0.1119747,-0.1125732,-1.182662,-1.052386,-0.4416018,-0.4424547,0,-0.03784337
40.79,-0.1216225,-0.1222577,-1.104055,-0.9708483,-0.4416018,-0.442235,0,-0.03984768
40.8,-0.1305416,-0.1310337,-1.026248,-0.8817897,-0.4416018,-0.4421818,0,-0.0415426
40.81,-0.1385972,-0.1390262,-0.9423126,-0.7904477,-0.4416018,-0.4421737,0,-0.04261655
40.82,-0.1457169,-0.1461421,-0.8527812,-0.6960832,-0.4416018,-0.442178,0,-0.04330536
40.83,-0.1518399,-0.1522974,-0.7501931,-0.5981798,-0.4416018,-0.4421852,0,-0.04378393
40.84,-0.1568864,-0.1574247,-0.6492039,-0.4966657,-0.4416018,-0.4421927,0,-0.04415639
40.85,-0.1609329,-0.1614437,-0.5476816,-0.3912886,-0.4416018,-0.4422012,0,-0.04451467
40.86,-0.1638358,-0.1644248,-0.4293723,-0.284743,-0.4416018,-0.442206,0,-0.04472487
40.87,-0.1657017,-0.1662559,-0.3211886,-0.1756749,-0.4464643,-0.4422122,-0.4862547,-0.04496773
40.88,-0.1664464,-0.1664149,-0.2122054,-0.03505551,-0.4416018,-0.445434,0.4862547,-0.0389396
40.89,-0.1662133,-0.1667781,-0.1005576,0.03648422,-0.4416018,-0.4431926,0,-0.036719
40.9,-0.1647719,-0.1655374,0.02121573,0.1381567,-0.4416018,-0.4424647,0,-0.03823959
40.91,-0.1623945,-0.1629914,0.1293995,0.2478869,-0.4416018,-0.4422476,0,-0.04032978
40.92,-0.1588551,-0.1594933,0.239182,0.3536065,-0.4416018,-0.4421886,0,-0.04182226
40.93,-0.1543702,-0.1549025,0.3460335,0.4574109,-0.4464643,-0.4421836,-0.4862547,-0.04299292
40.94,-0.148817,-0.148781,0.4598129,0.5874064,-0.4416018,-0.4454071,0.4862547,-0.03754319
40.95,-0.142466,-0.1429733,0.5605358,0.6446781,-0.4416018,-0.4431718,0,-0.03575248
40.96,-0.1351845,-0.1357764,0.6580611,0.7272394,-0.4416018,-0.4424476,0,-0.03750409
40.97,-0.1268719,-0.1275978,0.7609155,0.8120838,-0.4416018,-0.4422296,0,-0.0396066
40.98,-0.1178147,-0.1184385,0.8488482,0.8951506,-0.4416018,-0.4421812,0,-0.04149265
40.99,-0.1080807,-0.1085721,0.9322509,0.9701346,-0.4416018,-0.4421778,0,-0.04274897
41,-0.09768096,-0.09811652,1.00766,1.035866,-0.4464643,-0.4421827,-0.4862547,-0.04347415
41.01,-0.08662683,-0.08648126,1.086,1.125345,-0.4416018,-0.4454075,0.4862547,-0.03776211
41.02,-0.07502428,-0.07559443,1.150217,1.138765,-0.4416018,-0.4431699,0,-0.03576811
41.03,-0.06295599,-0.06360409,1.206707,1.177841,-0.4416018,-0.4424494,0,-0.03759678
41.04,-0.05050579,-0.05108877,1.2592,1.216341,-0.4416018,-0.4422329,0,-0.03974173
41.05,-0.03764082,-0.03826396,1.300236,1.246997,-0.4416018,-0.4421784,0,-0.04140355
41.06,-0.02463106,-0.02512779,1.334076,1.27035,-0.4416018,-0.4421761,0,-0.0426881
41.07,-0.01148157,-0.01192325,1.357525,1.282845,-0.4416018,-0.4421818,0,-0.04343956
41.08,0.001812799,0.001309993,1.376977,1.285877,-0.4416018,-0.4421881,0,-0.04389593
41.09,0.01502621,0.01459069,1.383372,1.281681,-0.4416018,-0.4421962,0,-0.04429007
41.1,0.02815672,0.02772114,1.382573,1.267919,-0.4416018,-0.4421998,0,-0.04447531
41.11,0.04108114,0.0406726,1.371115,1.246065,-0.4416018,-0.4422026,0,-0.04460273
41.12,0.05375218,0.05333849,1.352995,1.215804,-0.4464643,-0.4422036,-0.4862547,-0.04465581
41.13,0.06604273,0.06627807,1.32555,1.209831,-0.4416018,-0.4454235,0.4862547,-0.0385493
41.14,0.0779558,0.07744561,1.291709,1.126476,-0.4416018,-0.4431787,0,-0.03619485
41.15,0.08930066,0.08877851,1.245877,1.069896,-0.4416018,-0.4424538,0,-0.03781371
41.16,0.1000962,0.09961842,1.195249,1.012616,-0.4416018,-0.4422317,0,-0.03973091
41.17,0.1102069,0.1098365,1.136628,0.9496026,-0.4416018,-0.4421741,0,-0.04126358
41.18,0.1195959,0.1192941,1.07241,0.8788258,-0.4416018,-0.4421646,0,-0.04227273
41.19,0.1282721,0.1279478,0.9943367,0.801233,-0.4416018,-0.4421676,0,-0.04291017
41.2,0.1361123,0.1358194,0.9173291,0.7190139,-0.4416018,-0.4421748,0,-0.04338672
41.21,0.1430493,0.1428123,0.8336598,0.631696,-0.4416018,-0.4421801,0,-0.04367683
41.22,0.1490794,0.1488549,0.7369339,0.5394657,-0.4416018,-0.4421823,0,-0.04380587
41.23,0.1542111,0.1539438,0.6455373,0.4438007,-0.4416018,-0.4421836,0,-0.04387922
41.24,0.1584499,0.1581017,0.5490779,0.3463432,-0.4416018,-0.4421862,0,-0.04398408
41.25,0.1616996,0.1613505,0.4510197,0.2483617,-0.4416018,-0.4421909,0,-0.04415828
41.26,0.1638969,0.1636094,0.3399048,0.1489162,-0.4416018,-0.4421939,0,-0.04427774
41.27,0.1649054,0.1648063,0.2349186,0.04751078,-0.4367394,-0.4421937,0.4862309,-0.04428119
41.28,0.1650262,0.1641912,0.1312647,-0.08930365,-0.4416018,-0.4389682,-0.4862309,-0.05019404
41.29,0.1640563,0.1639677,0.0164194,-0.15377,-0.4416018,-0.4412125,0,-0.05252792
41.3,0.1622121,0.1620658,-0.08776743,-0.2508585,-0.4416018,-0.441937,0,-0.05089374
41.31,0.1593215,0.159159,-0.190089,-0.3508314,-0.4416018,-0.4421613,0,-0.04905441
41.32,0.1554567,0.1552491,-0.289746,-0.449545,-0.4416018,-0.4422193,0,-0.04753894
41.33,0.1505816,0.1504021,-0.3987291,-0.5445349,-0.4416018,-0.4422268,0,-0.04646251
41.34,0.1447949,0.1445931,-0.4951885,-0.6362662,-0.4416018,-0.4422192,0,-0.04565689
41.35,0.1381581,0.1379086,-0.587651,-0.7231792,-0.4416018,-0.4422106,0,-0.04512262
41.36,0.1307705,0.1304239,-0.6755837,-0.8043532,-0.4416018,-0.442205,0,-0.04481379
41.37,0.1225264,0.1222465,-0.7696449,-0.8785033,-0.4416018,-0.4422039,0,-0.04472419
41.38,0.1135049,0.1132881,-0.8487843,-0.9483396,-0.4416018,-0.4422005,0,-0.04457722
41.39,0.1039158,0.1035983,-0.9223279,-1.013308,-0.4416018,-0.4421959,0,-0.04439656
41.4,0.09361339,0.0933878,-0.9980032,-1.069964,-0.4416018,-0.4421964,0,-0.04440132
41.41,0.08286327,0.08255278,-1.059823,-1.121658,-0.4416018,-0.4421934,0,-0.04428751
41.42,0.07173792,0.07131769,-1.114714,-1.164734,-0.4416018,-0.4421944,0,-0.04431777
41.43,0.06015449,0.05979344,-1.163476,-1.198612,-0.4416018,-0.442199,0,-0.04447743
41.44,0.04828163,0.04790765,-1.206377,-1.226329,-0.4416018,-0.4421997,0,-0.04451064
41.45,0.0361436,0.035794,-1.240751,-1.246315,-0.4416018,-0.4422006,0,-0.04454977
41.46,0.02385965,0.02349412,-1.266065,-1.259164,-0.4416018,-0.4422004,0,-0.04454556
41.47,0.01139365,0.01111943,-1.286849,-1.264047,-0.4416018,-0.4422008,0,-0.04456301
41.48,-0.000993703,-0.001354795,-1.295642,-1.262946,-0.4416018,-0.4421979,0,-0.04445908
41.49,-0.01326366,-0.01369416,-1.296974,-1.252509,-0.4416018,-0.4421991,0,-0.04449876
41.5,-0.02540686,-0.02582348,-1.290846,-1.233268,-0.4416018,-0.4422024,0,-0.0446137
41.51,-0.03747165,-0.03773689,-1.274858,-1.206969,-0.4416018,-0.4422039,0,-0.04467406
41.52,-0.04906705,-0.04949818,-1.251676,-1.176283,-0.4416018,-0.4421996,0,-0.04452312
41.53,-0.06026864,-0.06075372,-1.221832,-1.135414,-0.4416018,-0.4422027,0,-0.04463132
41.54,-0.07105984,-0.07151365,-1.180797,-1.086915,-0.4416018,-0.4422066,0,-0.04477307
41.55,-0.08135745,-0.0817864,-1.136564,-1.032715,-0.4416018,-0.442208,0,-0.04482981
41.56,-0.09099658,-0.09150979,-1.086202,-0.9729913,-0.4416018,-0.442208,0,-0.04483686
41.57,-0.1001246,-0.1005237,-1.027314,-0.9060934,-0.4416018,-0.4422111,0,-0.04494883
41.58,-0.1084579,-0.1089525,-0.9551028,-0.8361927,-0.4416018,-0.4422089,0,-0.04488007
41.59,-0.1160861,-0.1165626,-0.8842238,-0.7597368,-0.4416018,-0.4422111,0,-0.04495484
41.6,-0.1229436,-0.1234027,-0.8101472,-0.6794255,-0.4416018,-0.4422118,0,-0.04498257
41.61,-0.1290117,-0.1294355,-0.7283432,-0.5957232,-0.4416018,-0.4422116,0,-0.04497933
41.62,-0.1340371,-0.134647,-0.6358808,-0.50946,-0.4416018,-0.4422103,0,-0.0449325
41.63,-0.1382598,-0.1387981,-0.5479481,-0.4170813,-0.4416018,-0.442216,0,-0.04513679
41.64,-0.1416278,-0.1420833,-0.4565515,-0.324122,-0.4416018,-0.4422171,0,-0.04518475
41.65,-0.1439199,-0.1445097,-0.3528976,-0.2312514,-0.4416018,-0.4422149,0,-0.04511232
41.66,-0.1452081,-0.1458686,-0.2561717,-0.1349606,-0.4416018,-0.4422184,0,-0.04523377
41.67,-0.1456693,-0.1461921,-0.1578471,-0.0371892,-0.4416018,-0.4422231,0,-0.04540591
41.68,-0.1451384,-0.1456719,-0.05792363,0.05756875,-0.4416018,-0.4422212,0,-0.04534817
41.69,-0.1436545,-0.1441949,0.04866136,0.1516464,-0.4416018,-0.4422204,0,-0.04532289
41.7,-0.1412259,-0.1417749,0.1451208,0.2443674,-0.4416018,-0.4422202,0,-0.04531451
41.71,-0.1378712,-0.1384268,0.2407808,0.3351803,-0.4416018,-0.4422204,0,-0.0453196
41.72,-0.133514,-0.1341745,0.3425695,0.4234828,-0.4416018,-0.4422207,0,-0.04533142
41.73,-0.1283955,-0.1289502,0.4323673,0.5105327,-0.4416018,-0.4422247,0,-0.0454727
41.74,-0.1224725,-0.1229755,0.5210994,0.5918096,-0.4416018,-0.4422234,0,-0.04543426
41.75,-0.1158736,-0.1162566,0.6063673,0.6679662,-0.4416018,-0.4422208,0,-0.04534281
41.76,-0.1084628,-0.1089135,0.6921682,0.7373484,-0.4416018,-0.4422149,0,-0.04512855
41.77,-0.1003431,-0.1008322,0.7691759,0.8031097,-0.4416018,-0.4422136,0,-0.04506889
41.78,-0.09157079,-0.09208073,0.8408543,0.864206,-0.4416018,-0.442214,0,-0.04507681
41.79,-0.08208989,-0.08272518,0.9133321,0.9198979,-0.4416018,-0.4422149,0,-0.0451083
41.8,-0.07219321,-0.07271974,0.9738191,0.9717541,-0.4416018,-0.4422199,0,-0.04528869
41.81,-0.06182805,-0.06233363,1.027378,1.015033,-0.4416018,-0.4422193,0,-0.04527317
41.82,-0.05114927,-0.05156723,1.074009,1.05126,-0.4416018,-0.4422181,0,-0.04523631
41.83,-0.04002837,-0.04055714,1.119041,1.079027,-0.4416018,-0.4422144,0,-0.04510019
41.84,-0.02869884,-0.02919485,1.15155,1.101924,-0.4416018,-0.4422159,0,-0.04514831
41.85,-0.01717489,-0.017671,1.178462,1.11704,-0.4416018,-0.4422157,0,-0.04513929
41.86,-0.00570716,-0.006031578,1.198447,1.124956,-0.4416018,-0.4422155,0,-0.0451332
41.87,0.005904727,0.00548364,1.210971,1.122493,-0.4416018,-0.4422093,0,-0.04491116
41.88,0.0174584,0.01703384,1.214435,1.114816,-0.4416018,-0.4422089,0,-0.04488306
41.89,0.02888604,0.02847494,1.210704,1.100132,-0.4416018,-0.4422086,0,-0.04486815
41.9,0.04010325,0.03972068,1.200046,1.078237,-0.4416018,-0.4422079,0,-0.04484078
41.91,0.05107769,0.05068493,1.182459,1.049025,-0.4416018,-0.4422064,0,-0.04478588
41.92,0.06173149,0.06133327,1.154214,1.01344,-0.4416018,-0.4422059,0,-0.04476143
